onset	duration	stimulus	Var4
4	2	111	animal
8	2	116	animal
12	2	129	animal
16	2	211	tool
20	2	124	animal
24	2	117	animal
28	2	229	tool
36	2	213	tool
40	2	230	tool
44	2	104	animal
60	2	220	tool
64	2	219	tool
76	2	104	animal
80	2	124	animal
84	2	211	tool
88	2	230	tool
96	2	117	animal
100	2	129	animal
104	2	220	tool
108	2	229	tool
116	2	219	tool
124	2	213	tool
128	2	116	animal
136	2	111	animal
148	2	211	tool
152	2	219	tool
156	2	124	animal
160	2	229	tool
168	2	104	animal
172	2	129	animal
176	2	213	tool
180	2	230	tool
184	2	111	animal
196	2	220	tool
204	2	117	animal
208	2	116	animal
224	2	219	tool
228	2	213	tool
236	2	111	animal
240	2	220	tool
244	2	124	animal
248	2	117	animal
252	2	229	tool
256	2	211	tool
260	2	104	animal
264	2	230	tool
276	2	116	animal
280	2	129	animal
