onset	duration	stimulus	Var4
0	2	130	animal
12	2	222	tool
24	2	211	tool
36	2	202	tool
48	2	124	animal
60	2	221	tool
72	2	110	animal
84	2	106	animal
96	2	127	animal
108	2	215	tool
120	2	204	tool
132	2	107	animal
144	2	222	tool
156	2	110	animal
168	2	106	animal
180	2	204	tool
192	2	215	tool
204	2	202	tool
216	2	130	animal
228	2	124	animal
240	2	107	animal
252	2	127	animal
264	2	211	tool
276	2	221	tool
