onset	duration	stimulus	Var4
0	2	124	animal
12	2	106	animal
24	2	110	animal
36	2	130	animal
48	2	107	animal
60	2	204	tool
72	2	221	tool
84	2	202	tool
96	2	127	animal
108	2	211	tool
120	2	222	tool
132	2	215	tool
144	2	204	tool
156	2	110	animal
168	2	130	animal
180	2	107	animal
192	2	106	animal
204	2	215	tool
216	2	211	tool
228	2	124	animal
240	2	222	tool
252	2	127	animal
264	2	202	tool
276	2	221	tool
