onset	duration	stimulus	Var4
0	2	228	tool
12	2	107	animal
24	2	229	tool
36	2	204	tool
48	2	207	tool
60	2	126	animal
72	2	224	tool
84	2	127	animal
96	2	108	animal
108	2	112	animal
120	2	209	tool
132	2	123	animal
144	2	112	animal
156	2	107	animal
168	2	126	animal
180	2	229	tool
192	2	224	tool
204	2	204	tool
216	2	108	animal
228	2	127	animal
240	2	123	animal
252	2	228	tool
264	2	207	tool
276	2	209	tool
