onset	duration	stimulus	Var4
0	2	113	animal
12	2	229	tool
24	2	107	animal
36	2	109	animal
48	2	207	tool
60	2	218	tool
72	2	118	animal
84	2	211	tool
96	2	124	animal
108	2	209	tool
120	2	101	animal
132	2	213	tool
144	2	229	tool
156	2	118	animal
168	2	211	tool
180	2	207	tool
192	2	124	animal
204	2	109	animal
216	2	113	animal
228	2	218	tool
240	2	107	animal
252	2	101	animal
264	2	213	tool
276	2	209	tool
