onset	duration	stimulus	Var4
0	2	127	animal
10	2	211	tool
20	2	110	animal
30	2	129	animal
40	2	230	tool
50	2	221	tool
60	2	226	tool
70	2	119	animal
80	2	225	tool
90	2	107	animal
100	2	109	animal
110	2	201	tool
120	2	225	tool
130	2	107	animal
140	2	221	tool
150	2	211	tool
160	2	230	tool
170	2	110	animal
180	2	119	animal
190	2	109	animal
200	2	226	tool
210	2	201	tool
220	2	127	animal
230	2	129	animal
