onset	duration	stimulus	Var4
0	2	102	animal
12	2	208	tool
24	2	125	animal
36	2	223	tool
48	2	202	tool
60	2	214	tool
72	2	217	tool
84	2	222	tool
96	2	122	animal
108	2	101	animal
120	2	115	animal
132	2	123	animal
144	2	122	animal
156	2	222	tool
168	2	223	tool
180	2	217	tool
192	2	101	animal
204	2	202	tool
216	2	208	tool
228	2	115	animal
240	2	123	animal
252	2	214	tool
264	2	125	animal
276	2	102	animal
