onset	duration	stimulus	Var4
0	2	113	animal
10	2	219	tool
20	2	106	animal
30	2	123	animal
40	2	216	tool
50	2	202	tool
60	2	124	animal
70	2	125	animal
80	2	130	animal
90	2	205	tool
100	2	206	tool
110	2	220	tool
120	2	216	tool
130	2	206	tool
140	2	130	animal
150	2	220	tool
160	2	124	animal
170	2	123	animal
180	2	106	animal
190	2	125	animal
200	2	113	animal
210	2	219	tool
220	2	205	tool
230	2	202	tool
