onset	duration	stimulus	Var4
0	2	207	tool
12	2	112	animal
24	2	226	tool
36	2	105	animal
48	2	204	tool
60	2	118	animal
72	2	104	animal
84	2	128	animal
96	2	230	tool
108	2	228	tool
120	2	214	tool
132	2	117	animal
144	2	204	tool
156	2	230	tool
168	2	226	tool
180	2	214	tool
192	2	112	animal
204	2	104	animal
216	2	128	animal
228	2	118	animal
240	2	228	tool
252	2	105	animal
264	2	207	tool
276	2	117	animal
