onset	duration	stimulus	Var4
4	2	212	tool
8	2	105	animal
12	2	103	animal
20	2	111	animal
28	2	214	tool
32	2	120	animal
40	2	222	tool
48	2	226	tool
52	2	126	animal
56	2	224	tool
60	2	221	tool
64	2	101	animal
76	2	224	tool
80	2	222	tool
92	2	101	animal
100	2	111	animal
104	2	212	tool
108	2	120	animal
112	2	126	animal
116	2	226	tool
120	2	105	animal
128	2	214	tool
132	2	221	tool
136	2	103	animal
148	2	214	tool
152	2	105	animal
156	2	222	tool
160	2	226	tool
168	2	212	tool
172	2	101	animal
176	2	126	animal
184	2	221	tool
188	2	103	animal
192	2	120	animal
200	2	224	tool
208	2	111	animal
220	2	111	animal
224	2	120	animal
228	2	105	animal
244	2	101	animal
252	2	226	tool
256	2	103	animal
260	2	222	tool
264	2	214	tool
268	2	126	animal
272	2	224	tool
276	2	221	tool
280	2	212	tool
