onset	duration	stimulus	Var4
0	2	218	tool
10	2	101	animal
20	2	228	tool
30	2	230	tool
40	2	103	animal
50	2	221	tool
60	2	116	animal
70	2	130	animal
80	2	203	tool
90	2	110	animal
100	2	212	tool
110	2	108	animal
120	2	103	animal
130	2	110	animal
140	2	218	tool
150	2	130	animal
160	2	116	animal
170	2	228	tool
180	2	230	tool
190	2	221	tool
200	2	101	animal
210	2	203	tool
220	2	212	tool
230	2	108	animal
