onset	duration	stimulus	Var4
0	2	116	animal
10	2	105	animal
20	2	130	animal
30	2	212	tool
40	2	120	animal
50	2	209	tool
60	2	230	tool
70	2	128	animal
80	2	106	animal
90	2	227	tool
100	2	202	tool
110	2	207	tool
120	2	230	tool
130	2	207	tool
140	2	116	animal
150	2	105	animal
160	2	128	animal
170	2	227	tool
180	2	120	animal
190	2	209	tool
200	2	212	tool
210	2	106	animal
220	2	202	tool
230	2	130	animal
