onset	duration	stimulus	Var4
8	2	223	tool
12	2	117	animal
16	2	129	animal
20	2	226	tool
24	2	227	tool
32	2	112	animal
44	2	126	animal
48	2	102	animal
52	2	107	animal
56	2	215	tool
60	2	213	tool
64	2	211	tool
76	2	215	tool
80	2	102	animal
84	2	213	tool
92	2	226	tool
96	2	112	animal
100	2	211	tool
104	2	129	animal
108	2	107	animal
112	2	227	tool
116	2	117	animal
128	2	126	animal
132	2	223	tool
152	2	129	animal
156	2	226	tool
160	2	107	animal
164	2	223	tool
168	2	102	animal
172	2	211	tool
188	2	112	animal
192	2	126	animal
196	2	215	tool
200	2	117	animal
204	2	213	tool
208	2	227	tool
220	2	129	animal
228	2	117	animal
232	2	226	tool
240	2	112	animal
248	2	215	tool
252	2	213	tool
256	2	102	animal
264	2	223	tool
268	2	227	tool
272	2	126	animal
276	2	107	animal
280	2	211	tool
