onset	duration	stimulus	Var4
0	2	126	animal
12	2	208	tool
24	2	110	animal
36	2	101	animal
48	2	212	tool
60	2	217	tool
72	2	222	tool
84	2	227	tool
96	2	129	animal
108	2	128	animal
120	2	130	animal
132	2	223	tool
144	2	110	animal
156	2	128	animal
168	2	217	tool
180	2	223	tool
192	2	212	tool
204	2	101	animal
216	2	129	animal
228	2	208	tool
240	2	130	animal
252	2	227	tool
264	2	126	animal
276	2	222	tool
