onset	duration	stimulus	Var4
0	2	222	tool
12	2	208	tool
24	2	217	tool
36	2	202	tool
48	2	125	animal
60	2	101	animal
72	2	115	animal
84	2	123	animal
96	2	102	animal
108	2	214	tool
120	2	223	tool
132	2	122	animal
144	2	202	tool
156	2	101	animal
168	2	223	tool
180	2	102	animal
192	2	208	tool
204	2	222	tool
216	2	125	animal
228	2	217	tool
240	2	115	animal
252	2	214	tool
264	2	123	animal
276	2	122	animal
