onset	duration	stimulus	Var4
0	2	123	animal
10	2	121	animal
20	2	206	tool
30	2	122	animal
40	2	101	animal
50	2	109	animal
60	2	103	animal
70	2	208	tool
80	2	221	tool
90	2	216	tool
100	2	212	tool
110	2	203	tool
120	2	208	tool
130	2	109	animal
140	2	103	animal
150	2	221	tool
160	2	216	tool
170	2	101	animal
180	2	212	tool
190	2	206	tool
200	2	121	animal
210	2	122	animal
220	2	203	tool
230	2	123	animal
