onset	duration	stimulus	Var4
0	2	113	animal
10	2	104	animal
20	2	201	tool
30	2	125	animal
40	2	228	tool
50	2	115	animal
60	2	211	tool
70	2	218	tool
80	2	112	animal
90	2	118	animal
100	2	202	tool
110	2	227	tool
120	2	202	tool
130	2	113	animal
140	2	227	tool
150	2	218	tool
160	2	115	animal
170	2	228	tool
180	2	104	animal
190	2	125	animal
200	2	201	tool
210	2	112	animal
220	2	118	animal
230	2	211	tool
