onset	duration	stimulus	Var4
0	2	103	animal
10	2	110	animal
20	2	221	tool
30	2	206	tool
40	2	117	animal
50	2	224	tool
60	2	205	tool
70	2	213	tool
80	2	119	animal
90	2	108	animal
100	2	122	animal
110	2	219	tool
120	2	221	tool
130	2	108	animal
140	2	119	animal
150	2	224	tool
160	2	110	animal
170	2	213	tool
180	2	103	animal
190	2	219	tool
200	2	206	tool
210	2	122	animal
220	2	117	animal
230	2	205	tool
