onset	duration	stimulus	Var4
0	2	112	animal
12	2	221	tool
24	2	211	tool
36	2	203	tool
48	2	226	tool
60	2	230	tool
72	2	202	tool
84	2	127	animal
96	2	101	animal
108	2	121	animal
120	2	123	animal
132	2	119	animal
144	2	121	animal
156	2	101	animal
168	2	230	tool
180	2	221	tool
192	2	226	tool
204	2	112	animal
216	2	202	tool
228	2	127	animal
240	2	123	animal
252	2	119	animal
264	2	211	tool
276	2	203	tool
