onset	duration	stimulus	Var4
0	2	215	tool
12	2	120	animal
24	2	106	animal
36	2	102	animal
48	2	226	tool
60	2	218	tool
72	2	221	tool
84	2	212	tool
96	2	124	animal
108	2	230	tool
120	2	122	animal
132	2	104	animal
144	2	122	animal
156	2	120	animal
168	2	215	tool
180	2	106	animal
192	2	124	animal
204	2	218	tool
216	2	226	tool
228	2	102	animal
240	2	212	tool
252	2	104	animal
264	2	230	tool
276	2	221	tool
