onset	duration	stimulus	Var4
0	2	115	animal
12	2	214	tool
24	2	219	tool
36	2	227	tool
48	2	210	tool
60	2	222	tool
72	2	217	tool
84	2	101	animal
96	2	130	animal
108	2	127	animal
120	2	110	animal
132	2	108	animal
144	2	217	tool
156	2	219	tool
168	2	222	tool
180	2	115	animal
192	2	214	tool
204	2	127	animal
216	2	210	tool
228	2	110	animal
240	2	227	tool
252	2	108	animal
264	2	130	animal
276	2	101	animal
