onset	duration	stimulus	Var4
0	2	224	tool
10	2	103	animal
20	2	108	animal
30	2	221	tool
40	2	219	tool
50	2	122	animal
60	2	117	animal
70	2	110	animal
80	2	213	tool
90	2	119	animal
100	2	205	tool
110	2	206	tool
120	2	221	tool
130	2	206	tool
140	2	205	tool
150	2	108	animal
160	2	110	animal
170	2	103	animal
180	2	117	animal
190	2	119	animal
200	2	213	tool
210	2	122	animal
220	2	224	tool
230	2	219	tool
