onset	duration	stimulus	Var4
0	2	208	tool
10	2	101	animal
20	2	207	tool
30	2	129	animal
40	2	125	animal
50	2	123	animal
60	2	201	tool
70	2	217	tool
80	2	105	animal
90	2	223	tool
100	2	209	tool
110	2	108	animal
120	2	201	tool
130	2	217	tool
140	2	207	tool
150	2	129	animal
160	2	209	tool
170	2	223	tool
180	2	123	animal
190	2	101	animal
200	2	125	animal
210	2	105	animal
220	2	208	tool
230	2	108	animal
