onset	duration	stimulus	Var4
0	2	207	tool
12	2	102	animal
24	2	124	animal
36	2	213	tool
48	2	220	tool
60	2	209	tool
72	2	122	animal
84	2	112	animal
96	2	224	tool
108	2	126	animal
120	2	125	animal
132	2	230	tool
144	2	209	tool
156	2	126	animal
168	2	213	tool
180	2	207	tool
192	2	125	animal
204	2	230	tool
216	2	124	animal
228	2	220	tool
240	2	112	animal
252	2	224	tool
264	2	122	animal
276	2	102	animal
