onset	duration	stimulus	Var4
0	2	117	animal
12	2	118	animal
24	2	104	animal
36	2	217	tool
48	2	229	tool
60	2	210	tool
72	2	216	tool
84	2	116	animal
96	2	209	tool
108	2	127	animal
120	2	215	tool
132	2	125	animal
144	2	117	animal
156	2	118	animal
168	2	215	tool
180	2	217	tool
192	2	104	animal
204	2	229	tool
216	2	125	animal
228	2	127	animal
240	2	210	tool
252	2	116	animal
264	2	209	tool
276	2	216	tool
