onset	duration	stimulus	Var4
8	2	230	tool
12	2	123	animal
16	2	115	animal
24	2	122	animal
28	2	220	tool
32	2	227	tool
44	2	108	animal
48	2	221	tool
52	2	124	animal
56	2	105	animal
60	2	213	tool
64	2	224	tool
76	2	122	animal
80	2	213	tool
84	2	221	tool
88	2	124	animal
92	2	220	tool
96	2	227	tool
104	2	105	animal
108	2	230	tool
112	2	108	animal
128	2	224	tool
132	2	115	animal
136	2	123	animal
148	2	105	animal
156	2	122	animal
160	2	220	tool
164	2	221	tool
168	2	115	animal
172	2	123	animal
176	2	230	tool
180	2	227	tool
184	2	124	animal
188	2	213	tool
196	2	108	animal
208	2	224	tool
224	2	220	tool
228	2	105	animal
232	2	122	animal
236	2	224	tool
240	2	123	animal
244	2	108	animal
248	2	124	animal
252	2	213	tool
256	2	227	tool
272	2	230	tool
276	2	221	tool
280	2	115	animal
